company_name,investor,index_of_investor,com_index
辽宁科隆精细化工股份有限公司,苏雨杰,1063,11056
辽宁科隆精细化工股份有限公司,韩旭,1064,11056
辽宁科隆精细化工股份有限公司,杨玉兰,1065,11056
辽宁科隆精细化工股份有限公司,郝乐敏,1066,11056
辽宁科隆精细化工股份有限公司,杨慧玲,1067,11056
辽宁科隆精细化工股份有限公司,周彦玉,1068,11056
辽宁科隆精细化工股份有限公司,黄圣意,1069,11056
辽宁科隆精细化工股份有限公司,巴栋声,1070,11056
辽宁科隆精细化工股份有限公司,王应之,1071,11056
辽宁科隆精细化工股份有限公司,王笑衡,1072,11056
辽宁科隆精细化工股份有限公司,聂桂丽,1073,11056
辽宁科隆精细化工股份有限公司,沈淑春,1074,11056
辽宁科隆精细化工股份有限公司,李岩,1075,11056
通源石油科技集团股份有限公司,张志坚,1076,10430
通源石油科技集团股份有限公司,吴墀衍,1077,10430
通源石油科技集团股份有限公司,田毅,1078,10430
通源石油科技集团股份有限公司,张晓龙,1079,10430
通源石油科技集团股份有限公司,车万辉,1080,10430
通源石油科技集团股份有限公司,张国桉,1081,10430
通源石油科技集团股份有限公司,任延忠,1082,10430
通源石油科技集团股份有限公司,刘荫忠,1083,10430
通源石油科技集团股份有限公司,陈琰,1084,10430
通源石油科技集团股份有限公司,黄建庆,1085,10430
江苏天氏创业投资有限公司,严九妹,1086,9959
江苏天氏创业投资有限公司,卜炜,1087,9959
江苏天氏创业投资有限公司,朱宛妮,1088,9959
佛山市南华仪器股份有限公司,张云芬,1089,10562
佛山市南华仪器股份有限公司,黄宇航,1090,10562
佛山市南华仪器股份有限公司,陈勇理,1091,10562
佛山市南华仪器股份有限公司,杨伟光,1092,10562
佛山市南华仪器股份有限公司,冯秀菊,1093,10562
佛山市南华仪器股份有限公司,冯莲芳,1094,10562
佛山市南华仪器股份有限公司,杨耀光,1095,10562
佛山市南华仪器股份有限公司,陈炽文,1096,10562
佛山市南华仪器股份有限公司,陈国英,1097,10562
佛山市南华仪器股份有限公司,吴永兴,1098,10562
佛山市南华仪器股份有限公司,王光辉,1099,10562
佛山市南华仪器股份有限公司,周柳珠,1100,10562
佛山市南华仪器股份有限公司,罗彩芹,1101,10562
佛山市南华仪器股份有限公司,崔炎新,1102,10562
佛山市南华仪器股份有限公司,邓志溢,1103,10562
佛山市南华仪器股份有限公司,侯惠华,1104,10562
佛山市南华仪器股份有限公司,苏启源,1105,10562
佛山市南华仪器股份有限公司,陈振强,1106,10562
佛山市南华仪器股份有限公司,张连通,1107,10562
佛山市南华仪器股份有限公司,叶顺英,1108,10562
佛山市南华仪器股份有限公司,刘为民,1109,10562
佛山市南华仪器股份有限公司,沈柱辉,1110,10562
佛山市南华仪器股份有限公司,梁伟明,1111,10562
佛山市南华仪器股份有限公司,梁浩标,1112,10562
佛山市南华仪器股份有限公司,张光强,1113,10562
佛山市南华仪器股份有限公司,邓志昌,1114,10562
佛山市南华仪器股份有限公司,李红卫,1115,10562
佛山市南华仪器股份有限公司,廖玉槐,1116,10562
佛山市南华仪器股份有限公司,李源,1117,10562
佛山市南华仪器股份有限公司,邱长缨,1118,10562
佛山市南华仪器股份有限公司,肖泽民,1119,10562
佛山市南华仪器股份有限公司,刘伟力,1120,10562
佛山市南华仪器股份有限公司,秦波,1121,10562
佛山市南华仪器股份有限公司,伍颂颖,1122,10562
佛山市南华仪器股份有限公司,徐志芳,1123,10562
佛山市南华仪器股份有限公司,李许娥,1124,10562
北京中长石基信息技术股份有限公司,李仲初,1125,11006
北京中长石基信息技术股份有限公司,李殿坤,1126,11006
北京中长石基信息技术股份有限公司,焦梅荣,1127,11006
北京中长石基信息技术股份有限公司,陈国强,1128,11006
天津祥龙企业管理有限公司,梁雪青,1129,9907
南京银行股份有限公司,外资股,1130,11140
中山大学达安基因股份有限公司,汪友明,1131,11156
中山大学达安基因股份有限公司,程钢,1132,11156
中山大学达安基因股份有限公司,何蕴韶,1133,11156
中山大学达安基因股份有限公司,吴军生,1134,11156
中山大学达安基因股份有限公司,周新宇,1135,11156
中山大学达安基因股份有限公司,刘强,1136,11156
南通江海电容器股份有限公司,朱益辉,1137,9922
南通江海电容器股份有限公司,金育炎,1138,9922
南通江海电容器股份有限公司,徐永华,1139,9922
南通江海电容器股份有限公司,金楠,1140,9922
南通江海电容器股份有限公司,孙效裕,1141,9922
南通江海电容器股份有限公司,李平,1142,9922
南通江海电容器股份有限公司,楼小俊,1143,9922
南通江海电容器股份有限公司,朱祥,1144,9922
南通江海电容器股份有限公司,顾义明,1145,9922
南通江海电容器股份有限公司,陆军,1146,9922
南通江海电容器股份有限公司,朱军,1147,9922
南通江海电容器股份有限公司,姚建军,1148,9922
南通江海电容器股份有限公司,蒋志德,1149,9922
南通江海电容器股份有限公司,丁继华,1150,9922
南通江海电容器股份有限公司,葛建华,1151,9922
南通江海电容器股份有限公司,印险峰,1152,9922
南通江海电容器股份有限公司,陈卫东,1153,9922
南通江海电容器股份有限公司,宋国华,1154,9922
南通江海电容器股份有限公司,钱友兵,1155,9922
南通江海电容器股份有限公司,李美云,1156,9922
南通江海电容器股份有限公司,王军,1157,9922
南通江海电容器股份有限公司,陆亚平,1158,9922
南通江海电容器股份有限公司,姜汉兵,1159,9922
南通江海电容器股份有限公司,金俊,1160,9922
南通江海电容器股份有限公司,彭美霞,1161,9922
南通江海电容器股份有限公司,邵国柱,1162,9922
南通江海电容器股份有限公司,何霄云,1163,9922
南通江海电容器股份有限公司,言骅,1164,9922
南通江海电容器股份有限公司,顾宇红,1165,9922
南通江海电容器股份有限公司,邵美娟,1166,9922
南通江海电容器股份有限公司,韩永飞,1167,9922
南通江海电容器股份有限公司,丁晓锋,1168,9922
南通江海电容器股份有限公司,王汉明,1169,9922
南通江海电容器股份有限公司,朱荻,1170,9922
南通江海电容器股份有限公司,张红卫,1171,9922
南通江海电容器股份有限公司,赵建保,1172,9922
南通江海电容器股份有限公司,刘兴华,1173,9922
南通江海电容器股份有限公司,顾洪钟,1174,9922
南通江海电容器股份有限公司,刘华,1175,9922
南通江海电容器股份有限公司,朱桦梅,1176,9922
南通江海电容器股份有限公司,金恒,1177,9922
南通江海电容器股份有限公司,徐志友,1178,9922
南通江海电容器股份有限公司,朱祥2,1179,9922
南通江海电容器股份有限公司,丰骏,1180,9922
南通江海电容器股份有限公司,李三华,1181,9922
南通江海电容器股份有限公司,钱波生,1182,9922
上海外高桥集团股份有限公司,国有股,1183,10728
恒锋信息科技股份有限公司,杨志钢,1184,10769
恒锋信息科技股份有限公司,欧霖杰,1185,10769
恒锋信息科技股份有限公司,陈芳,1186,10769
恒锋信息科技股份有限公司,魏晓曦,1187,10769
恒锋信息科技股份有限公司,陈朝学,1188,10769
恒锋信息科技股份有限公司,林健,1189,10769
恒锋信息科技股份有限公司,魏晓婷,1190,10769
恒锋信息科技股份有限公司,郑明,1191,10769
恒锋信息科技股份有限公司,罗文文,1192,10769
广州广电运通金融电子股份有限公司,杨启豪,1193,10608
广州广电运通金融电子股份有限公司,李宇珊,1194,10608
广州广电运通金融电子股份有限公司,惠小绒,1195,10608
广州广电运通金融电子股份有限公司,冯丰穗,1196,10608
广州广电运通金融电子股份有限公司,易大满,1197,10608
广州广电运通金融电子股份有限公司,王俊,1198,10608
广州广电运通金融电子股份有限公司,康丰,1199,10608
广州广电运通金融电子股份有限公司,熊浩,1200,10608
广州广电运通金融电子股份有限公司,薛海峰,1201,10608
广州广电运通金融电子股份有限公司,陈巾巾,1202,10608
广州广电运通金融电子股份有限公司,陈振光,1203,10608
广州广电运通金融电子股份有限公司,吕晖,1204,10608
广州广电运通金融电子股份有限公司,张招兴,1205,10608
广州广电运通金融电子股份有限公司,罗年锋,1206,10608
广州广电运通金融电子股份有限公司,丘全鉴,1207,10608
广州广电运通金融电子股份有限公司,黄秀华,1208,10608
广州广电运通金融电子股份有限公司,丘百根,1209,10608
广州广电运通金融电子股份有限公司,肖大海,1210,10608
广州广电运通金融电子股份有限公司,张文忠,1211,10608
广州广电运通金融电子股份有限公司,祝立新,1212,10608
广州广电运通金融电子股份有限公司,汤诚忱,1213,10608
广州广电运通金融电子股份有限公司,李煌辉,1214,10608
广州广电运通金融电子股份有限公司,赵友永,1215,10608
广州广电运通金融电子股份有限公司,张波,1216,10608
广州广电运通金融电子股份有限公司,谭卫东,1217,10608
广州广电运通金融电子股份有限公司,杨国华,1218,10608
广州广电运通金融电子股份有限公司,张业青,1219,10608
广州广电运通金融电子股份有限公司,李叶东,1220,10608
广州广电运通金融电子股份有限公司,卢丹,1221,10608
广州广电运通金融电子股份有限公司,束萌,1222,10608
广州广电运通金融电子股份有限公司,李俭桥,1223,10608
广州广电运通金融电子股份有限公司,李伟南,1224,10608
广州广电运通金融电子股份有限公司,韩莹,1225,10608
广州广电运通金融电子股份有限公司,杨海洲,1226,10608
广州广电运通金融电子股份有限公司,詹敏,1227,10608
广州广电运通金融电子股份有限公司,邝建洲,1228,10608
广州广电运通金融电子股份有限公司,蒋春晨,1229,10608
广州广电运通金融电子股份有限公司,曾文,1230,10608
广州广电运通金融电子股份有限公司,陈建良,1231,10608
广州广电运通金融电子股份有限公司,朱征宇,1232,10608
广州广电运通金融电子股份有限公司,叶子瑜,1233,10608
广州广电运通金融电子股份有限公司,吴玮,1234,10608
广州广电运通金融电子股份有限公司,吴田成,1235,10608
广州广电运通金融电子股份有限公司,肖政,1236,10608
广州广电运通金融电子股份有限公司,容可安,1237,10608
广州广电运通金融电子股份有限公司,张柏龙,1238,10608
广州广电运通金融电子股份有限公司,王金忠,1239,10608
广州广电运通金融电子股份有限公司,商学铭,1240,10608
索菲亚家居股份有限公司,柯建生,1241,10708
索菲亚家居股份有限公司,江淦钧,1242,10708
北京高盟新材料股份有限公司,沈峰,1243,10802
北京高盟新材料股份有限公司,李松岳,1244,10802
北京高盟新材料股份有限公司,严海龙,1245,10802
北京高盟新材料股份有限公司,吕虎林,1246,10802
北京高盟新材料股份有限公司,王子平,1247,10802
北京高盟新材料股份有限公司,邓煜东,1248,10802
北京高盟新材料股份有限公司,罗善国,1249,10802
北京高盟新材料股份有限公司,于钦亮,1250,10802
江苏裕兴薄膜科技股份有限公司,姚炯,1251,10021
江苏裕兴薄膜科技股份有限公司,徐都南,1252,10021
江苏裕兴薄膜科技股份有限公司,孙冬萍,1253,10021
江苏裕兴薄膜科技股份有限公司,宋小芬,1254,10021
江苏裕兴薄膜科技股份有限公司,符雄杰,1255,10021
江苏裕兴薄膜科技股份有限公司,朱晓俊,1256,10021
江苏裕兴薄膜科技股份有限公司,陈惠琴,1257,10021
江苏裕兴薄膜科技股份有限公司,徐其白,1258,10021
江苏裕兴薄膜科技股份有限公司,张静,1259,10021
江苏裕兴薄膜科技股份有限公司,王希平,1260,10021
江苏裕兴薄膜科技股份有限公司,陈长春,1261,10021
江苏裕兴薄膜科技股份有限公司,王建新,1262,10021
江苏裕兴薄膜科技股份有限公司,王克,1263,10021
江苏裕兴薄膜科技股份有限公司,梅继承,1264,10021
江苏裕兴薄膜科技股份有限公司,韩伟嘉,1265,10021
江苏裕兴薄膜科技股份有限公司,陈静,1266,10021
江苏裕兴薄膜科技股份有限公司,姚国妹,1267,10021
江苏裕兴薄膜科技股份有限公司,顾洪林,1268,10021
江苏裕兴薄膜科技股份有限公司,姚维林,1269,10021
江苏裕兴薄膜科技股份有限公司,卞根大,1270,10021
江苏裕兴薄膜科技股份有限公司,陈建新,1271,10021
江苏裕兴薄膜科技股份有限公司,刘守忠,1272,10021
江苏裕兴薄膜科技股份有限公司,张伯言,1273,10021
江苏裕兴薄膜科技股份有限公司,任正泽,1274,10021
江苏裕兴薄膜科技股份有限公司,刘敏,1275,10021
江苏裕兴薄膜科技股份有限公司,陈琼,1276,10021
江苏裕兴薄膜科技股份有限公司,刘勤学,1277,10021
江苏裕兴薄膜科技股份有限公司,徐鹏,1278,10021
江苏裕兴薄膜科技股份有限公司,刘全,1279,10021
江苏裕兴薄膜科技股份有限公司,朱益明,1280,10021
四川雅化实业集团股份有限公司,邹庆,1281,10398
四川雅化实业集团股份有限公司,程庆烈,1282,10398
四川雅化实业集团股份有限公司,裴珂,1283,10398
四川雅化实业集团股份有限公司,黄雅棱,1284,10398
四川雅化实业集团股份有限公司,何伟良,1285,10398
四川雅化实业集团股份有限公司,何伟庆,1286,10398
四川雅化实业集团股份有限公司,易永林,1287,10398
四川雅化实业集团股份有限公司,姚雅育,1288,10398
四川雅化实业集团股份有限公司,呼延勇,1289,10398
四川雅化实业集团股份有限公司,冯志坚,1290,10398
四川雅化实业集团股份有限公司,袁健,1291,10398
四川雅化实业集团股份有限公司,严建明,1292,10398
四川雅化实业集团股份有限公司,张洪文,1293,10398
四川雅化实业集团股份有限公司,胡霞,1294,10398
四川雅化实业集团股份有限公司,郭平安,1295,10398
四川雅化实业集团股份有限公司,余世武,1296,10398
四川雅化实业集团股份有限公司,谢皋应,1297,10398
四川雅化实业集团股份有限公司,蒋德明,1298,10398
四川雅化实业集团股份有限公司,杨晓林,1299,10398
四川雅化实业集团股份有限公司,陈林刚,1300,10398
四川雅化实业集团股份有限公司,屈坤和,1301,10398
四川雅化实业集团股份有限公司,李志金,1302,10398
四川雅化实业集团股份有限公司,杨光武,1303,10398
四川雅化实业集团股份有限公司,董宝蓉,1304,10398
四川雅化实业集团股份有限公司,杜鹃,1305,10398
四川雅化实业集团股份有限公司,王崇盛,1306,10398
四川雅化实业集团股份有限公司,周定祥,1307,10398
四川雅化实业集团股份有限公司,董斌,1308,10398
四川雅化实业集团股份有限公司,王新娥,1309,10398
四川雅化实业集团股份有限公司,涂传伟,1310,10398
四川雅化实业集团股份有限公司,袁代全,1311,10398
四川雅化实业集团股份有限公司,刘伟哲,1312,10398
四川雅化实业集团股份有限公司,樊建民,1313,10398
四川雅化实业集团股份有限公司,姜华,1314,10398
四川雅化实业集团股份有限公司,杨斗,1315,10398
四川雅化实业集团股份有限公司,李娟,1316,10398
四川雅化实业集团股份有限公司,李嵩,1317,10398
四川雅化实业集团股份有限公司,张强,1318,10398
四川雅化实业集团股份有限公司,杨维东,1319,10398
四川雅化实业集团股份有限公司,张南君,1320,10398
四川雅化实业集团股份有限公司,刘平凯,1321,10398
四川雅化实业集团股份有限公司,周殷宏,1322,10398
四川雅化实业集团股份有限公司,郑戎,1323,10398
飞天诚信科技股份有限公司,韩雪峰,1324,10824
飞天诚信科技股份有限公司,于华章,1325,10824
飞天诚信科技股份有限公司,李伟,1326,10824
飞天诚信科技股份有限公司,陆舟,1327,10824
飞天诚信科技股份有限公司,李春生,1328,10824
飞天诚信科技股份有限公司,韩晓彬,1329,10824
飞天诚信科技股份有限公司,黄煜,1330,10824
天津津美津亚工业有限公司,马宝力,1331,10548
天津津美津亚工业有限公司,田守勇,1332,10548
天津津美津亚工业有限公司,马继春,1333,10548
天津津美津亚工业有限公司,刘国华,1334,10548
天津津美津亚工业有限公司,赵元俊,1335,10548
天津津美津亚工业有限公司,白玉明,1336,10548
天津津美津亚工业有限公司,许杰,1337,10548
天津津美津亚工业有限公司,付玉海,1338,10548
天津津美津亚工业有限公司,陈广亮,1339,10548
天津津美津亚工业有限公司,张延文,1340,10548
天津津美津亚工业有限公司,韩金勇,1341,10548
天津津美津亚工业有限公司,张凤学,1342,10548
天津津美津亚工业有限公司,刘金旭,1343,10548
天津津美津亚工业有限公司,周志忠,1344,10548
天津津美津亚工业有限公司,王绍彦,1345,10548
天津津美津亚工业有限公司,刘绍军,1346,10548
天津津美津亚工业有限公司,赵凤福,1347,10548
天津津美津亚工业有限公司,赵凤学,1348,10548
天津津美津亚工业有限公司,田守起,1349,10548
天津津美津亚工业有限公司,杨星福,1350,10548
天津津美津亚工业有限公司,任庆砖,1351,10548
天津津美津亚工业有限公司,王瑞国,1352,10548
天津津美津亚工业有限公司,李炳忠,1353,10548
天津津美津亚工业有限公司,郭树海,1354,10548
天津津美津亚工业有限公司,门立和,1355,10548
天津津美津亚工业有限公司,张立胜,1356,10548
天津津美津亚工业有限公司,张凤军,1357,10548
天津津美津亚工业有限公司,李炳才,1358,10548
天津津美津亚工业有限公司,李茂劲,1359,10548
天津津美津亚工业有限公司,李炳新,1360,10548
天津津美津亚工业有限公司,韩绍东,1361,10548
天津津美津亚工业有限公司,张业瑜,1362,10548
天津津美津亚工业有限公司,刘建旭,1363,10548
天津津美津亚工业有限公司,刘恩军,1364,10548
天津津美津亚工业有限公司,周克义,1365,10548
天津津美津亚工业有限公司,李茂红,1366,10548
天津津美津亚工业有限公司,张立山,1367,10548
天津津美津亚工业有限公司,田吉利,1368,10548
天津津美津亚工业有限公司,刘宝玉,1369,10548
天津津美津亚工业有限公司,马金源,1370,10548
天津津美津亚工业有限公司,顾正茂,1371,10548
天津津美津亚工业有限公司,孙建民,1372,10548
天津津美津亚工业有限公司,阚金会,1373,10548
天津津美津亚工业有限公司,潘永军,1374,10548
天津津美津亚工业有限公司,孙连喜,1375,10548
天津津美津亚工业有限公司,谢茂忠,1376,10548
天津津美津亚工业有限公司,程少清,1377,10548
深圳明德控股发展有限公司,林哲莹,1378,10006
深圳明德控股发展有限公司,王卫,1379,10006
紫光国芯微电子股份有限公司,袁佩良,1380,10805
紫光国芯微电子股份有限公司,韩雷,1381,10805
嘉峪关市祥远物资有限责任公司,范小玲,1382,10253
嘉峪关市祥远物资有限责任公司,赵志远,1383,10253
焦点科技股份有限公司,陆鹰,1384,10408
焦点科技股份有限公司,刘彩霞,1385,10408
焦点科技股份有限公司,沈锦华,1386,10408
焦点科技股份有限公司,刘金星,1387,10408
焦点科技股份有限公司,肖微,1388,10408
焦点科技股份有限公司,张慧,1389,10408
焦点科技股份有限公司,刘海燕,1390,10408
焦点科技股份有限公司,端小堃,1391,10408
焦点科技股份有限公司,毛钱妹,1392,10408
焦点科技股份有限公司,章湛,1393,10408
焦点科技股份有限公司,邹苇,1394,10408
焦点科技股份有限公司,翁强,1395,10408
焦点科技股份有限公司,姚瑞波,1396,10408
焦点科技股份有限公司,丁光宇,1397,10408
焦点科技股份有限公司,吴茜,1398,10408
焦点科技股份有限公司,夏宇,1399,10408
焦点科技股份有限公司,何雪松,1400,10408
焦点科技股份有限公司,任睿,1401,10408
焦点科技股份有限公司,许晓巍,1402,10408
焦点科技股份有限公司,王静宁,1403,10408
焦点科技股份有限公司,叶婷,1404,10408
焦点科技股份有限公司,周丹,1405,10408
焦点科技股份有限公司,许剑峰,1406,10408
焦点科技股份有限公司,刘九兰,1407,10408
焦点科技股份有限公司,胡成钢,1408,10408
焦点科技股份有限公司,成俊杰,1409,10408
焦点科技股份有限公司,谢永忠,1410,10408
焦点科技股份有限公司,钱衬画,1411,10408
焦点科技股份有限公司,董玮,1412,10408
焦点科技股份有限公司,李丽洁,1413,10408
焦点科技股份有限公司,高红蕾,1414,10408
焦点科技股份有限公司,冯娟,1415,10408
焦点科技股份有限公司,郑磊,1416,10408
焦点科技股份有限公司,谢志超,1417,10408
焦点科技股份有限公司,王宏,1418,10408
新疆金风科技股份有限公司,陶毅,1419,10504
新疆金风科技股份有限公司,武钢,1420,10504
新疆金风科技股份有限公司,王彬,1421,10504
新疆金风科技股份有限公司,王进,1422,10504
新疆金风科技股份有限公司,郭健,1423,10504
新疆金风科技股份有限公司,马辉,1424,10504
新疆金风科技股份有限公司,魏红亮,1425,10504
新疆金风科技股份有限公司,谷宝玉,1426,10504
新疆金风科技股份有限公司,胡楠,1427,10504
江苏洋河酒厂股份有限公司,吴家杰,1428,9998
江苏洋河酒厂股份有限公司,陈宗敬,1429,9998
江苏洋河酒厂股份有限公司,杨廷栋,1430,9998
江苏洋河酒厂股份有限公司,冯攀台,1431,9998
江苏洋河酒厂股份有限公司,王述荣,1432,9998
江苏洋河酒厂股份有限公司,周新虎,1433,9998
江苏洋河酒厂股份有限公司,沈加东,1434,9998
江苏洋河酒厂股份有限公司,薛建华,1435,9998
江苏洋河酒厂股份有限公司,高学飞,1436,9998
江苏洋河酒厂股份有限公司,钟玉叶,1437,9998
江苏洋河酒厂股份有限公司,张雨柏,1438,9998
江苏洋河酒厂股份有限公司,朱广生,1439,9998
江苏洋河酒厂股份有限公司,丛学年,1440,9998
江苏洋河酒厂股份有限公司,范文来,1441,9998
梅花生物科技集团股份有限公司,刘森芝,1442,9828
梅花生物科技集团股份有限公司,何君,1443,9828
梅花生物科技集团股份有限公司,王爱军,1444,9828
梅花生物科技集团股份有限公司,杨维英,1445,9828
梅花生物科技集团股份有限公司,梁宇擘,1446,9828
梅花生物科技集团股份有限公司,潘耀冬,1447,9828
梅花生物科技集团股份有限公司,李宝骏,1448,9828
梅花生物科技集团股份有限公司,王加琪,1449,9828
梅花生物科技集团股份有限公司,孟庆山,1450,9828
梅花生物科技集团股份有限公司,王洪山,1451,9828
梅花生物科技集团股份有限公司,胡继军,1452,9828
梅花生物科技集团股份有限公司,王友山,1453,9828
梅花生物科技集团股份有限公司,杨维永,1454,9828
梅花生物科技集团股份有限公司,高红臣,1455,9828
梅花生物科技集团股份有限公司,郭振群,1456,9828
梅花生物科技集团股份有限公司,蔡文强,1457,9828
梅花生物科技集团股份有限公司,刘爱萍,1458,9828
梅花生物科技集团股份有限公司,常利斌,1459,9828
葵花药业集团股份有限公司,关作章,1460,10424
葵花药业集团股份有限公司,高涛,1461,10424
葵花药业集团股份有限公司,蔡生田,1462,10424
葵花药业集团股份有限公司,崔淑平,1463,10424
葵花药业集团股份有限公司,李玉霞,1464,10424
葵花药业集团股份有限公司,张连波,1465,10424
葵花药业集团股份有限公司,刘涛,1466,10424
葵花药业集团股份有限公司,邢丽梅,1467,10424
葵花药业集团股份有限公司,刘淑芳,1468,10424
葵花药业集团股份有限公司,张晓娟,1469,10424
葵花药业集团股份有限公司,刘国富,1470,10424
葵花药业集团股份有限公司,关彦斌,1471,10424
葵花药业集团股份有限公司,许庆芬,1472,10424
葵花药业集团股份有限公司,袁生福,1473,10424
葵花药业集团股份有限公司,谢杰祥,1474,10424
葵花药业集团股份有限公司,王凤生,1475,10424
葵花药业集团股份有限公司,关彦明,1476,10424
葵花药业集团股份有限公司,孙斌,1477,10424
葵花药业集团股份有限公司,李国库,1478,10424
葵花药业集团股份有限公司,于喜双,1479,10424
葵花药业集团股份有限公司,班跃东,1480,10424
葵花药业集团股份有限公司,丁士恒,1481,10424
葵花药业集团股份有限公司,张学谦,1482,10424
葵花药业集团股份有限公司,姜淑杰,1483,10424
葵花药业集团股份有限公司,陈继明,1484,10424
葵花药业集团股份有限公司,董俊龙,1485,10424
葵花药业集团股份有限公司,苏俊林,1486,10424
葵花药业集团股份有限公司,王义,1487,10424
葵花药业集团股份有限公司,田洪达,1488,10424
葵花药业集团股份有限公司,张权,1489,10424
葵花药业集团股份有限公司,张文龙,1490,10424
葵花药业集团股份有限公司,郭兆年,1491,10424
葵花药业集团股份有限公司,杨俊民,1492,10424
葵花药业集团股份有限公司,赵相哲,1493,10424
葵花药业集团股份有限公司,陈云生,1494,10424
葵花药业集团股份有限公司,柏树森,1495,10424
葵花药业集团股份有限公司,吴晓彦,1496,10424
葵花药业集团股份有限公司,骆亭俊,1497,10424
葵花药业集团股份有限公司,陈云祥,1498,10424
葵花药业集团股份有限公司,辛建利,1499,10424
葵花药业集团股份有限公司,付跃金,1500,10424
葵花药业集团股份有限公司,张晓兰,1501,10424
葵花药业集团股份有限公司,吴淑华,1502,10424
葵花药业集团股份有限公司,李凤春,1503,10424
葵花药业集团股份有限公司,刘天威,1504,10424
葵花药业集团股份有限公司,张立科,1505,10424
葵花药业集团股份有限公司,李哲俊,1506,10424
葵花药业集团股份有限公司,李杰,1507,10424
葵花药业集团股份有限公司,王晓东,1508,10424
葵花药业集团股份有限公司,姜凤和,1509,10424
湖南汉森制药股份有限公司,陈水清,1510,9829
湖南汉森制药股份有限公司,何三星,1511,9829
湖南汉森制药股份有限公司,刘厚尧,1512,9829
湖南汉森制药股份有限公司,刘正清,1513,9829
上海杰易森股份有限公司,王学仁,1514,9895
上海杰易森股份有限公司,王健,1515,9895
江苏亚太轻合金科技股份有限公司,于丽芬,1516,10959
江苏亚太轻合金科技股份有限公司,陈国琴,1517,10959
江苏亚太轻合金科技股份有限公司,陈位峰,1518,10959
江苏亚太轻合金科技股份有限公司,浦俭英,1519,10959
江苏亚太轻合金科技股份有限公司,周益新,1520,10959
江苏亚太轻合金科技股份有限公司,朱锡秋,1521,10959
江苏亚太轻合金科技股份有限公司,肖明,1522,10959
江苏亚太轻合金科技股份有限公司,张俊华,1523,10959
江苏亚太轻合金科技股份有限公司,罗功武,1524,10959
江苏亚太轻合金科技股份有限公司,周吉,1525,10959
江苏亚太轻合金科技股份有限公司,李志军,1526,10959
江苏亚太轻合金科技股份有限公司,周福海,1527,10959
山东威达机械股份有限公司,孙振江,1528,10999
山东威达机械股份有限公司,刘国店,1529,10999
厦门光莆电子股份有限公司,林文美,1530,10460
厦门光莆电子股份有限公司,林文坤,1531,10460
厦门光莆电子股份有限公司,林瑞梅,1532,10460
厦门光莆电子股份有限公司,王文龙,1533,10460
四川科伦药业股份有限公司,刘亚光,1534,10776
四川科伦药业股份有限公司,周吉宁,1535,10776
四川科伦药业股份有限公司,廖嵘,1536,10776
四川科伦药业股份有限公司,刘亚蜀,1537,10776
四川科伦药业股份有限公司,刘革新,1538,10776
四川科伦药业股份有限公司,崔昆元,1539,10776
四川科伦药业股份有限公司,潘慧,1540,10776
四川科伦药业股份有限公司,杨鸿飞,1541,10776
四川科伦药业股份有限公司,李湘敏,1542,10776
四川科伦药业股份有限公司,姜川,1543,10776
四川科伦药业股份有限公司,钟军,1544,10776
四川科伦药业股份有限公司,梁隆,1545,10776
四川科伦药业股份有限公司,程志鹏,1546,10776
四川科伦药业股份有限公司,潘渠,1547,10776
四川科伦药业股份有限公司,刘卫华,1548,10776
四川科伦药业股份有限公司,魏兵,1549,10776
四川科伦药业股份有限公司,薛维刚,1550,10776
四川科伦药业股份有限公司,毛本兵,1551,10776
四川科伦药业股份有限公司,刘绥华,1552,10776
四川科伦药业股份有限公司,尹凤刚,1553,10776
四川科伦药业股份有限公司,刘自伟,1554,10776
广东因赛投资有限公司,王建朝,1555,10647
广东因赛投资有限公司,李明,1556,10647
楚天科技股份有限公司,贺常宝,1557,10879
楚天科技股份有限公司,唐岳,1558,10879
楚天科技股份有限公司,邱永谋,1559,10879
楚天科技股份有限公司,唐柏森,1560,10879
楚天科技股份有限公司,李新华,1561,10879
楚天科技股份有限公司,阳文录,1562,10879
楚天科技股份有限公司,孙巨雷,1563,10879
楚天科技股份有限公司,曾凡云,1564,10879
楚天科技股份有限公司,周飞跃,1565,10879
楚天科技股份有限公司,李刚,1566,10879
楚天科技股份有限公司,陈艳君,1567,10879
楚天科技股份有限公司,刘振,1568,10879
楚天科技股份有限公司,刘桂林,1569,10879
楚天科技股份有限公司,邓文,1570,10879
楚天科技股份有限公司,张以换,1571,10879
江苏宝美户外用品股份有限公司,严澍,1572,10182
江苏宝美户外用品股份有限公司,王永标,1573,10182
江苏宝美户外用品股份有限公司,王凡,1574,10182
江苏宝美户外用品股份有限公司,郜永红,1575,10182
棕榈生态城镇发展股份有限公司,吴汉昌,1576,10628
棕榈生态城镇发展股份有限公司,黄旭波,1577,10628
棕榈生态城镇发展股份有限公司,梁发柱,1578,10628
棕榈生态城镇发展股份有限公司,林满扬,1579,10628
棕榈生态城镇发展股份有限公司,杨镜良,1580,10628
棕榈生态城镇发展股份有限公司,林彦,1581,10628
棕榈生态城镇发展股份有限公司,赖国传,1582,10628
棕榈生态城镇发展股份有限公司,林从孝,1583,10628
棕榈生态城镇发展股份有限公司,丁秋莲,1584,10628
棕榈生态城镇发展股份有限公司,吴建昌,1585,10628
棕榈生态城镇发展股份有限公司,黄德斌,1586,10628
